,Rank,Word,Frequency
4448,6157,#김남준_김석진_민윤기_정호석_박지민_김태형_전정국_BTS,1
4447,6158,.!!,1
4444,6159,윤긴데,1
4442,6160,_twtpic.twitter.com/c0bb3vVqCJ,1
4433,6161,⁠pic.twitter.com/tHNoHjXglf,1
4441,6162,충실하다,1
4439,6163,매체,1
4437,6164,겉,1
4436,6165,농담,1
4435,6166,난류,1
4434,6167,지구과학,1
4408,6168,http://naver.me/5bGRINBq,1
4407,6169,★,1
4406,6170,영준,1
4367,6171,#seotaiji,1
4373,6172,#전무후무,1
4372,6173,#낙엽지는새,1
4371,6174,https://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=103&oid=008&aid=0004110581,1
4370,6175,황희정,1
4369,6176,머니투데이,1
4368,6177,서점가,1
4366,6178,#서태지,1
4404,6179,본론,1
4365,6180,http://www.withtaiji.com/v3/bbs/zboard.php?id=board7&no=11535,1
4363,6181,매출의,1
4362,6182,일간,1
4361,6183,낙엽,1
4357,6184,http://twtm.kr/twtKeyword,1
4356,6185,스튜디오,1
4374,6186,최단기간최다금액예,1
4375,6187,약pic.twitter.com/WcZ8RohVhj,1
4377,6188,보임,1
4382,6189,http://www.insight.co.kr/news/181151,1
4383,6190,http://m.insight.co.kr/news/181151,1
4384,6191,미키,1
4385,6192,소곤소곤,1
4387,6193,http://youtu.be/ugTNB6apzVk?a,1
4389,6194,요가,1
4390,6195,덤,1
4391,6196,/youtu.be/HcX2FW1GKfk,1
4393,6197,새싹,1
4394,6198,.twitter.com/XFuuJozAaz,1
4396,6199,담배,1
4400,6200,Loveyourself,1
4402,6201,My,1
4403,6202,올로,1
4452,6203,달아나다,1
4455,6204,쪼르르,1
4354,6205,리뷰,1
4519,6206,ㅌㅌㅌ,1
4530,6207,방퇀,1
4529,6208,!pic.twitter.com/BAMshoLT2o,1
4528,6209,동감,1
4527,6210,.twitter.com/MkAPXMGfR2,1
4521,6211,어휘,1
4520,6212,말론,1
4518,6213,뎈,1
4534,6214,사납다,1
4517,6215,ㅋㅌㅌㅌㅋㅋㅋ,1
4516,6216,화학,1
4515,6217,pic.twitter.com/JbYCURFDYi,1
4514,6218,도토리,1
4513,6219,염원,1
4512,6220,순리,1
4531,6221,방탃,1
4538,6222,단체,1
4457,6223,엄니,1
4553,6224,완,1
4563,6225,재팬,1
4562,6226,앞서다,1
4561,6227,실행,1
4559,6228,??!!!!!!,1
4557,6229,GenerUnlimited,1
4555,6230,서요,1
4552,6231,스푼,1
4539,6232,pic.twitter.com/5Aj90oStJM,1
4551,6233,GenUnli,1
4548,6234,초반,1
4546,6235,탁상공론,1
4545,6236,삼삼오오,1
4542,6237,.twitter.com/i11jhOrl1z,1
4540,6238,뿜뿜해,1
4511,6239,이라기,1
4510,6240,예견,1
4509,6241,노튼,1
4467,6242,출입,1
4480,6243,티저,1
4475,6244,스피킹,1
4474,6245,얼탱,1
4473,6246,ㅎㄹㅎㅎㅎ,1
4472,6247,읽었늠,1
4471,6248,~!^^,1
4466,6249,천배,1
4508,6250,그레이엄,1
4465,6251,쓰시,1
4464,6252,백배,1
4463,6253,^^^,1
4462,6254,ㅁㅅㅌㅈ,1
4461,6255,닥치고,1
4460,6256,시티즌,1
4482,6257,닝,1
4484,6258,답톡,1
4485,6259,유림,1
4486,6260,젝,1
4487,6261,pic.twitter.com/Un6MWN4ZQj,1
4488,6262,조례,1
4490,6263,대서,1
4491,6264,도통,1
4492,6265,오글거리다,1
4495,6266,",.",1
4498,6267,대뷔,1
4499,6268,pic.twitter.com/rNXKBkXxeu,1
4500,6269,음식점,1
4501,6270,".,.",1
4502,6271,심다,1
4505,6272,잡아가다,1
4506,6273,높이,1
4355,6274,포토,1
4353,6275,오랜만,1
4565,6276,전문가,1
4190,6277,국비,1
4199,6278,은행,1
4198,6279,다야,1
4197,6280,으쓱,1
4195,6281,프린터,1
4194,6282,https://youtu.be/kSiKInHe5Vg,1
4192,6283,노골,1
4189,6284,가르치다,1
4202,6285,노답,1
4186,6286,트페,1
4185,6287,웅엥웅,1
4184,6288,방탅,1
4183,6289,잘살다,1
4182,6290,출하,1
4180,6291,폭주,1
4200,6292,찍,1
4206,6293,후훗,1
4238,6294,엑,1
4222,6295,활용,1
4236,6296,못진,1
4234,6297,_twtpic.twitter.com/n3do8sf0A4,1
4229,6298,pic.twitter.com/z2qw2kuBhg,1
4228,6299,http://naver.me/G2SVgqfn,1
4224,6300,물결,1
4223,6301,#Speak,1
4220,6302,빈곤,1
4207,6303,pic.twitter.com/F4t5XEGIMt,1
4219,6304,보셧쬬,1
4215,6305,내년,1
4212,6306,호감,1
4210,6307,호르몬,1
4209,6308,쥰,1
4208,6309,지뢰,1
4178,6310,시티,1
4177,6311,수천만,1
4176,6312,25억,1
4135,6313,추림,1
4143,6314,꽉차다,1
4142,6315,계량,1
4141,6316,공적,1
4139,6317,다가가다,1
4137,6318,엄,1
4136,6319,소야,1
4133,6320,2014년,1
4172,6321,",,,^^.........",1
4131,6322,_twtpic.twitter.com/PakhxGI1Wn,1
4129,6323,New,1
4126,6324,경기장,1
4125,6325,4년,1
4124,6326,_twtpic.twitter.com/SrxTPY0rSz,1
4123,6327,_twtpic.twitter.com/BNHdz6hDy1,1
4144,6328,기재,1
4145,6329,기세,1
4147,6330,~~~~~~,1
4148,6331,황송,1
4151,6332,23년,1
4153,6333,.twitter.com/Spk5ZLDPbG,1
4154,6334,.twitter.com/KNMnTDJFFd,1
4155,6335,.twitter.com/oH30QCTM6K,1
4157,6336,좆빻았으,1
4158,6337,납득,1
4160,6338,운빨,1
4161,6339,말임,1
4162,6340,~!~!~!~!~!!!~!~!~!,1
4164,6341,억양,1
4167,6342,매치다,1
4169,6343,건전하다,1
4171,6344,승천,1
4237,6345,라인,1
4242,6346,드릴,1
4351,6347,랩라콘,1
4311,6348,따지다,1
4324,6349,늘어지다,1
4323,6350,짜리,1
4316,6351,지리,1
4315,6352,구라,1
4314,6353,_twtpic.twitter.com/0kyPuKKPOi,1
4312,6354,똑바로,1
4310,6355,.twitter.com/RErndiEM9L,1
4326,6356,브러,1
4309,6357,.twitter.com/XLijDus2bR,1
4305,6358,.twitter.com/SaxVFKX7ra,1
4304,6359,요요,1
4303,6360,⁠pic.twitter.com/l2QplXvDL5,1
4301,6361,운전,1
4300,6362,틀어놓다,1
4325,6363,더러워지다,1
4327,6364,이실,1
4244,6365,보셨곗다,1
4343,6366,학교폭력,1
4350,6367,베이스,1
4349,6368,몹시,1
4348,6369,가져가다,1
4347,6370,선포,1
4346,6371,기초,1
4344,6372,진하다,1
4341,6373,계주,1
4329,6374,책보,1
4340,6375,.twitter.com/EpbTS64gRz,1
4339,6376,.twitter.com/n7w4azOCAp,1
4336,6377,https://youtu.be/oj2LX9IGV2g,1
4334,6378,조회,1
4333,6379,.twitter.com/UE511TMnWs,1
4330,6380,대폭발,1
4298,6381,글쎄,1
4297,6382,블락,1
4296,6383,@::&:&:,1
4255,6384,pic.twitter.com/p3BLLmgtQq,1
4266,6385,흙,1
4263,6386,개천사,1
4261,6387,땡스,1
4259,6388,거저,1
4258,6389,첫날,1
4256,6390,식은땀,1
4254,6391,차지,1
4294,6392,still,1
4253,6393,pic.twitter.com/5BzuXTmte2,1
4252,6394,루머,1
4249,6395,.twitter.com/xRXSaIzflJ,1
4248,6396,5일,1
4247,6397,따님,1
4246,6398,ㅜㅡㅜ,1
4267,6399,4일,1
4268,6400,.twitter.com/FyIK0gUOm0,1
4270,6401,꺄아아,1
4271,6402,뻥튀기,1
4273,6403,열공,1
4274,6404,긍적적,1
4275,6405,favorite,1
4276,6406,social,1
4278,6407,직장,1
4279,6408,공무원,1
4280,6409,아줌마,1
4283,6410,알려지다,1
4285,6411,베이비,1
4286,6412,순위도,1
4289,6413,ㄱㅋㅋㅋ,1
4290,6414,쥬금,1
4291,6415,Yesterday,1
4564,6416,언론인,1
4566,6417,골자,1
4120,6418,http://naver.me/Gui03QuG,1
4837,6419,권유,1
4851,6420,총화,1
4849,6421,간간히,1
4846,6422,터닝,1
4844,6423,오아아,1
4843,6424,pic.twitter.com/6SVWyo6o1A,1
4838,6425,취업,1
4836,6426,정체,1
4853,6427,멍청이,1
4835,6428,소리내다,1
4834,6429,패런쇼,1
4831,6430,연결,1
4830,6431,.twitter.com/xNEuRdhvMK,1
4829,6432,#LOVE_YOURSELF,1
4828,6433,#방탄소년단배경화면,1
4852,6434,똥,1
4855,6435,이기만,1
4881,6436,화팅,1
4865,6437,The,1
4878,6438,기특하다,1
4877,6439,맨션,1
4870,6440,_twtpic.twitter.com/5wxpSTflGA,1
4869,6441,Planet,1
4867,6442,Band,1
4866,6443,Biggest,1
4864,6444,정성껏,1
4856,6445,과오,1
4863,6446,마잌드롭,1
4861,6447,pic.twitter.com/EfAKU7lzPi,1
4860,6448,빗나가다,1
4859,6449,논제,1
4858,6450,지기,1
4857,6451,관대하다,1
4827,6452,#배경화면,1
4824,6453,가을,1
4823,6454,한동안,1
4787,6455,메친,1
4797,6456,#이_세계_어디서라도_난_ㅅF잠하리,1
4796,6457,#ShazamIDOLwithNICKI,1
4793,6458,_twtpic.twitter.com/lxrij6zQsm,1
4792,6459,통틀어,1
4790,6460,파도,1
4788,6461,아앙,1
4786,6462,존멋,1
4822,6463,활약,1
4785,6464,내버리다,1
4784,6465,경황,1
4783,6466,_twtpic.twitter.com/iX0x3xftdG,1
4780,6467,뿌듯행,1
4779,6468,오조억,1
4778,6469,pic.twitter.com/qjFEmlD6bf,1
4798,6470,#kARMY_ShazamForBTS,1
4799,6471,_twtpic.twitter.com/Tnm3DTeCXV,1
4801,6472,정녕,1
4802,6473,",,??",1
4805,6474,앵커,1
4806,6475,Kendis,1
4807,6476,Gibson,1
4809,6477,band,1
4810,6478,from,1
4811,6479,Korea,1
4812,6480,눈빛,1
4813,6481,절레절레,1
4816,6482,know,1
4817,6483,알기,1
4819,6484,https://youtu.be/rNWLxQVBejo,1
4820,6485,공카,1
4821,6486,"~,",1
4880,6487,건강하다,1
4882,6488,야화,1
4775,6489,상보,1
4946,6490,정자,1
4955,6491,웨,1
4953,6492,근대,1
4952,6493,하루아침,1
4949,6494,치면,1
4948,6495,"..........,,,,,,,,,,,,",1
4947,6496,랑은,1
4945,6497,pic.twitter.com/WPMFn6t58P,1
4957,6498,ㅋㅋㅋㅎㅎㅋㅋㅋ,1
4944,6499,흔적,1
4943,6500,잇슈,1
4942,6501,우어,1
4941,6502,스을적,1
4940,6503,fangirling,1
4939,6504,패기,1
4956,6505,꼬치꼬치,1
4960,6506,박진영,1
4884,6507,pic.twitter.com/m0fzKIQ69p,1
4982,6508,졸귀,1
4988,6509,불수,1
4987,6510,안도,1
4986,6511,권고,1
4985,6512,~~~~~~~,1
4984,6513,부끄러움,1
4983,6514,일일이,1
4981,6515,엄빠,1
4962,6516,기대하다,1
4980,6517,방향,1
4978,6518,돕기,1
4976,6519,비약,1
4975,6520,오시,1
4970,6521,셒,1
4968,6522,어딘가,1
4938,6523,조선,1
4937,6524,헬,1
4936,6525,거짓말,1
4898,6526,소속,1
4908,6527,동공,1
4907,6528,굽다,1
4906,6529,고기,1
4905,6530,20180902,1
4901,6531,히터,1
4900,6532,에어컨,1
4897,6533,당국,1
4935,6534,땀,1
4895,6535,라면서,1
4890,6536,방팬,1
4889,6537,개돼지,1
4888,6538,ㅆㅎㅌㅊ,1
4887,6539,즐,1
4886,6540,헤드라인,1
4909,6541,지진,1
4910,6542,스탠,1
4913,6543,슬쩍,1
4915,6544,절로,1
4916,6545,자도,1
4917,6546,est,1
4918,6547,tres,1
4919,6548,touchant,1
4920,6549,인간성,1
4921,6550,인정받다,1
4923,6551,퍼,1
4924,6552,부어,1
4928,6553,",,~~",1
4929,6554,pic.twitter.com/WPRVKstVJC,1
4930,6555,재앙,1
4932,6556,어김없이,1
4934,6557,친한척,1
4776,6558,손목시계,1
4774,6559,니시,1
4569,6560,억압,1
4628,6561,우로빠,1
4638,6562,사나,1
4637,6563,어캐,1
4635,6564,꾸벅,1
4634,6565,단원,1
4632,6566,복사기,1
4631,6567,고장,1
4627,6568,기미,1
4640,6569,분발,1
4626,6570,곳도,1
4624,6571,왤다,1
4623,6572,일본어,1
4622,6573,달리,1
4620,6574,정서,1
4619,6575,쩔어요,1
4639,6576,그래그래,1
4641,6577,엊,1
4664,6578,괴롭다,1
4655,6579,챔피언,1
4662,6580,재기,1
4661,6581,이해력,1
4660,6582,ㅡㅡ,1
4659,6583,불쾌하다,1
4657,6584,슨건데,1
4656,6585,성찰,1
4654,6586,도넛,1
4642,6587,그저께,1
4653,6588,깨끗하다,1
4648,6589,실친임,1
4647,6590,헤헤,1
4646,6591,감병,1
4644,6592,잼,1
4643,6593,대유,1
4618,6594,저쪼,1
4617,6595,아끼다,1
4616,6596,가든,1
4585,6597,수행,1
4593,6598,덕지덕지,1
4592,6599,애잔,1
4591,6600,쩌는데,1
4590,6601,열폭,1
4589,6602,만드녜,1
4586,6603,봣듬,1
4584,6604,럽말셒,1
4614,6605,거렸어,1
4580,6606,https://youtu.be/2amQdN8U2S0,1
4579,6607,독일,1
4576,6608,제데로,1
4574,6609,찌라시,1
4573,6610,육하원칙,1
4570,6611,점유,1
4594,6612,수박,1
4595,6613,겉핧기,1
4596,6614,식이,1
4597,6615,게으르다,1
4598,6616,봐죴,1
4599,6617,",,,,,,,",1
4600,6618,쉬바,1
4601,6619,쉬는시간,1
4602,6620,동기,1
4603,6621,꼬리,1
4604,6622,.twitter.com/iGy1gNM5G4,1
4605,6623,https://m.facebook.com/story.php?story_fbid=2208190532799582&id=100008259690706,1
4606,6624,https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM56GC7PQVRTZ3HXXIKHV2XYNMYIYNC6KOFJF4SQR2KCYP6EQIJNRH6FIN5U36Y3N7NLRP5BJDRYDB3ACPA5OTSMP6GWOCQ27RTGTO7XSURD2ZYFQEZLLHZFOSDPHU2WLX7XZHX4EQ2HMVH2DK2C33QUOYLNOSDA6EYJC372WGTESKIESNXZ4IFVA=,1
4608,6625,건설,1
4609,6626,언행,1
4611,6627,군자,1
4613,6628,나덴다,1
4663,6629,Tmi,1
4665,6630,폰밖,1
4773,6631,"..,,",1
4733,6632,국가대표,1
4744,6633,불행하다,1
4743,6634,그닥,1
4742,6635,미국반응,1
4739,6636,.twitter.com/1J3M8hq8sp,1
4737,6637,사이드,1
4734,6638,가깝다,1
4732,6639,결례,1
4749,6640,조심하다,1
4731,6641,어쩌고,1
4730,6642,리허설,1
4728,6643,기존,1
4726,6644,끽해야,1
4724,6645,연성,1
4722,6646,알엠연설,1
4748,6647,표창원,1
4750,6648,가면,1
4667,6649,맹,1
4765,6650,~~^^~~~^~^~^~~^,1
4772,6651,뎁쇼,1
4771,6652,이수만,1
4770,6653,짐의킴,1
4769,6654,작정,1
4768,6655,이수,1
4766,6656,엥싀리,1
4761,6657,눈치,1
4751,6658,케이블,1
4758,6659,싸움,1
4757,6660,진흙탕,1
4756,6661,뒤엎,1
4755,6662,.twitter.com/4gHN1flQe4,1
4753,6663,~',1
4752,6664,알엠군,1
4721,6665,추정,1
4720,6666,돌덕,1
4719,6667,https://theqoo.net/index.php?mid=square&filter_mode=best&document_srl=873315410,1
4681,6668,곁,1
4692,6669,가량,1
4691,6670,6-7,1
4689,6671,랑스,1
4686,6672,.’,1
4685,6673,pic.twitter.com/zUHZkpGJwb,1
4682,6674,적당하다,1
4679,6675,해롭다,1
4717,6676,웬일,1
4677,6677,_twtpic.twitter.com/pZQ8BD91Hr,1
4675,6678,우튭,1
4672,6679,깜빡,1
4671,6680,구역질,1
4670,6681,영어권,1
4668,6682,파일,1
4694,6683,#ENDviolencepic,1
4695,6684,.twitter.com/MeoZYprjJy,1
4696,6685,수압,1
4698,6686,여윽시,1
4699,6687,등장인물,1
4700,6688,톗스,1
4701,6689,콘서트장,1
4703,6690,.twitter.com/91Fub8wJ4C,1
4704,6691,내세,1
4705,6692,우기다,1
4708,6693,도너츠,1
4709,6694,안민석,1
4710,6695,겉핡기,1
4712,6696,거만,1
4713,6697,일환,1
4714,6698,sbs,1
4716,6699,티비조선,1
4122,6700,지하철,1
4119,6701,23.7,1
3180,6702,늦음,1
3525,6703,오리콘,1
3532,6704,동물,1
3531,6705,pic.twitter.com/NPKsyK9oCd,1
3529,6706,자만하다,1
3528,6707,.twitter.com/1hYdp1oRAM,1
3527,6708,기염,1
3526,6709,주간,1
3524,6710,pic.twitter.com/HKeAmue2z0,1
3535,6711,홈,1
3522,6712,계약,1
3521,6713,열애설,1
3518,6714,청산,1
3514,6715,.twitter.com/TCFpSebGk8,1
3512,6716,도쿄돔,1
3511,6717,pic.twitter.com/CPvtMQxfcH,1
3533,6718,드라마틱하다,1
3536,6719,마가,1
3572,6720,넷째,1
3552,6721,.twitter.com/ZDYgQYSMsP,1
3570,6722,#김데일리,1
3566,6723,짊어지,1
3560,6724,.twitter.com/Az0pfKX2ul,1
3559,6725,멘토,1
3557,6726,째지만,1
3554,6727,pic.twitter.com/mxuNIAgNgc,1
3551,6728,원자폭탄,1
3539,6729,https://youtu.be/pBuZEGYXA6E,1
3550,6730,pic.twitter.com/uaEEBM2oQs,1
3547,6731,고온,1
3546,6732,끝내,1
3544,6733,초대됫엇,1
3542,6734,잘생겻는데,1
3540,6735,https://youtu.be/6wF0508Afc4,1
3510,6736,뇌섹남이져,1
3509,6737,노셧슺니,1
3507,6738,엿,1
3470,6739,모되,1
3482,6740,.twitter.com/Ie8gn5AzMl,1
3479,6741,용알,1
3478,6742,십,1
3477,6743,방송인,1
3474,6744,ㅊㅣ,1
3473,6745,씁쓸하다,1
3469,6746,원폭,1
3504,6747,왓습,1
3468,6748,이일이,1
3466,6749,초면,1
3465,6750,@caseylee1111,1
3464,6751,.twitter.com/7AMdT4fiFP,1
3461,6752,재미나,1
3460,6753,번더,1
3483,6754,빌보드순위,1
3484,6755,판매량,1
3486,6756,명백하다,1
3487,6757,승리,1
3488,6758,#TshirtForLibertyNotForNuclearBom,1
3490,6759,간절하다,1
3491,6760,소망,1
3492,6761,#TshirtForLibertyNotForNuclearBomb,1
3493,6762,#소원성취,1
3494,6763,여성학,1
3497,6764,이라고도,1
3498,6765,빵빵,1
3499,6766,재다,1
3500,6767,잡덕,1
3501,6768,고재,1
3502,6769,전쯤에,1
3503,6770,바꿧,1
3571,6771,덜렁,1
3573,6772,동갑,1
3445,6773,쩨홉,1
3652,6774,네네,1
3662,6775,오잉,1
3661,6776,ㅋㅋㅌㅋㅋ,1
3660,6777,점수,1
3659,6778,예여,1
3656,6779,올바르다,1
3655,6780,의젓하다,1
3651,6781,깜놀,1
3665,6782,피셜,1
3648,6783,pic.twitter.com/09vLXF19fR,1
3647,6784,택시,1
3645,6785,위를,1
3643,6786,중요시,1
3642,6787,낳다,1
3637,6788,ㅌㅋ,1
3663,6789,통역사,1
3668,6790,가려지다,1
3574,6791,pic.twitter.com/UXMBVDrnnL,1
3690,6792,.twitter.com/pVWFovsOYM,1
3706,6793,양쪽,1
3704,6794,에서보다,1
3700,6795,.twitter.com/Ti3kyDUsJo,1
3699,6796,상일,1
3698,6797,가리다,1
3695,6798,아미시,1
3689,6799,http://vogue.co.kr/?ddw=48309,1
3670,6800,좆팔,1
3680,6801,.twitter.com/baIRM6bjqp,1
3679,6802,깨지다,1
3677,6803,수있는뎀,1
3675,6804,.twitter.com/8a3uKox3nz,1
3674,6805,거듭,1
3673,6806,번은,1
3636,6807,남자친구,1
3635,6808,양성애자,1
1,6809,https://twitter.com/URMHB/status/1198257368334647297,1
3590,6810,삼색,1
3597,6811,...............,1
3596,6812,감독,1
3594,6813,골,1
3593,6814,일미,1
3592,6815,창시자,1
3591,6816,퍼플,1
3589,6817,다정하다,1
3630,6818,시보,1
3588,6819,필살기,1
3585,6820,어거스트,1
3584,6821,#50ReasonsBTS,1
3579,6822,견제,1
3577,6823,보수,1
3575,6824,pic.twitter.com/keN3q6WGfk,1
3600,6825,네버,1
3601,6826,pic.twitter.com/zBYsdFgUg7,1
3602,6827,16,1
3604,6828,메인스트림,1
3605,6829,서서히,1
3606,6830,진가,1
3607,6831,의하다,1
3609,6832,정석,1
3611,6833,대변,1
3612,6834,주절주절,1
3615,6835,@BTS_twt_KNJ,1
3617,6836,ㅈㅅ,1
3620,6837,실상,1
3623,6838,일주일,1
3625,6839,녀러분,1
3626,6840,료,1
3627,6841,뱃지,1
3451,6842,.twitter.com/x1Xk0uo0z6,1
3444,6843,가리키다,1
3708,6844,나선,1
3276,6845,오얼유레잇,1
3286,6846,오죽하다,1
3282,6847,감투,1
3281,6848,여진,1
3280,6849,씌,1
3279,6850,개빡센,1
3278,6851,페익럽,1
3275,6852,장악,1
3290,6853,럽셀무대,1
3272,6854,버젼,1
3271,6855,롹,1
3270,6856,에어플레인,1
3263,6857,보랏빛,1
3260,6858,새해,1
3258,6859,설준비,1
3288,6860,구성,1
3292,6861,_twtpic.twitter.com/i8TonP96GS,1
3325,6862,때완,1
3309,6863,야합,1
3319,6864,꽂히다,1
3318,6865,다이렉트,1
3315,6866,구려,1
3313,6867,유도,1
3312,6868,부술,1
3311,6869,지피다,1
3304,6870,포옥,1
3294,6871,응원봉,1
3303,6872,세트,1
3302,6873,보겸,1
3300,6874,"....,",1
3298,6875,누락,1
3297,6876,규모,1
3296,6877,마마도,1
3256,6878,#ArmyConfessionDay,1
3252,6879,어쩌다,1
3250,6880,퀴즈,1
3206,6881,기기,1
3214,6882,핬,1
3213,6883,Chamber,1
3212,6884,Council,1
3211,6885,Trusteeship,1
3209,6886,–,1
3208,6887,_twtpic.twitter.com/vUcqMsxUha,1
3200,6888,사서,1
3247,6889,_twtpic.twitter.com/Z0FxLBU6ZM,1
3199,6890,페미니즘,1
3194,6891,철,1
3192,6892,내팽겨,1
3191,6893,애셋,1
3186,6894,집다,1
3182,6895,ㄱㅋㄱㄱㅋㄱ,1
3217,6896,아컨했을때,1
3220,6897,아닝,1
3221,6898,토종,1
3223,6899,???!???!,1
3225,6900,무명시절,1
3227,6901,길거리,1
3228,6902,전단지,1
3231,6903,멜로디,1
3233,6904,찔끔,1
3235,6905,두려움,1
3236,6906,딛다,1
3239,6907,https://twitter.com/UNICEF/status/1076405734097600512,1
3240,6908,웹사이트,1
3242,6909,Kpma,1
3244,6910,일임,1
3245,6911,올핸,1
3246,6912,해임,1
3321,6913,http://fancake.kr,1
3327,6914,위원,1
3443,6915,.twitter.com/c27heHWiSf,1
3391,6916,VT,1
3400,6917,꺅,1
3399,6918,라벨,1
3395,6919,펜슬,1
3394,6920,아이브,1
3393,6921,아이디어,1
3392,6922,CD,1
3390,6923,겟잇뷰티,1
3407,6924,pic.twitter.com/wwBuDSe2Jj,1
3388,6925,눈감다,1
3386,6926,니야,1
3385,6927,불가능,1
3382,6928,48시간,1
3380,6929,굵직하다,1
3379,6930,시내,1
3403,6931,꽁냥꽁,1
3408,6932,완판할,1
3328,6933,특필,1
3427,6934,일구다,1
3440,6935,클릭,1
3438,6936,빚,1
3437,6937,바비,1
3436,6938,파생,1
3434,6939,".,,",1
3432,6940,팔로,1
3424,6941,최적화,1
3412,6942,선두,1
3423,6943,https://twitter.com/_taern/status/1063394678890885120,1
3421,6944,의혹,1
3417,6945,소동,1
3416,6946,에서나,1
3415,6947,부터라도,1
3413,6948,싀바,1
3378,6949,해외여행,1
3376,6950,.twitter.com/ErtQR3BOhV,1
3374,6951,#보라해,1
3344,6952,질거렸,1
3351,6953,pic.twitter.com/ghgLDN76Kr,1
3349,6954,따흐흡,1
3348,6955,이세,1
3347,6956,샹기,1
3346,6957,화랑,1
3345,6958,ㅋㅋㄱㄱ,1
3341,6959,불가능하다,1
3373,6960,#우리가_함께면_사막도_바다가_돼,1
3340,6961,아트디렉터,1
3338,6962,미쳣,1
3337,6963,합리화,1
3334,6964,작작하다,1
3332,6965,창조,1
3330,6966,흉내,1
3353,6967,~`,1
3355,6968,명색,1
3356,6969,비기스트,1
3357,6970,듯이,1
3358,6971,놂,1
3359,6972,꺄르륵,1
3360,6973,건강,1
3361,6974,흡연,1
3363,6975,빟보드,1
3364,6976,성숙,1
3365,6977,꽃길,1
3366,6978,오래오래,1
3367,6979,pic.twitter.com/vUmBJnhToq,1
3369,6980,처럼만,1
3370,6981,#방탄데뷔2000일,1
3371,6982,#방탄Debut_2000days,1
3372,6983,#둘셋에서_2000일까지,1
3707,6984,#지니인기상_잡아줘,1
3709,6985,.twitter.com/kYtCKqLTep,1
4117,6986,pic.twitter.com/sNqaNHG5FP,1
3986,6987,담말,1
3993,6988,코닉,1
3992,6989,해리,1
3991,6990,출연자,1
3989,6991,https://www.dispatch.co.kr/1521515,1
3988,6992,…!,1
3987,6993,연극,1
3983,6994,https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM5WDCVLY3QDZ2XCN6BX62BYFIRBZZOZCJFRFMWQZSKOZ74GKEA4YFKEQPY43OA7PQPXYJZAR4WADRBPSSCVWASJ7CJSHDELHQSSC6JBTET27Y4EQU3CPWPAEIOKKAUQLT6HCH776A2TIWL6JXWHX6AUXIDJXGDZXP5VB2JYXAWJQOC===,1
3995,6995,반쪽,1
3981,6996,롤링스톤즈,1
3980,6997,개판,1
3978,6998,카야,1
3977,6999,...?!,1
3976,7000,런가,1
3974,7001,급증,1
3994,7002,jr,1
3996,7003,하이라이트,1
4022,7004,.twitter.com/qhlzYEKGSu,1
4014,7005,..~(^,1
4020,7006,pic.twitter.com/DUtN7lvVfT,1
4019,7007,pic.twitter.com/tFQRwkBuLv,1
4018,7008,엎드리다,1
4017,7009,꺄하핳,1
4016,7010,^)~,1
4015,7011,◇,1
4011,7012,지내다,1
3997,7013,즐거움,1
4006,7014,pic.twitter.com/f2jTSbVHan,1
4005,7015,맛보기,1
4004,7016,.twitter.com/3yn8Z3kaIL,1
4003,7017,12일,1
4001,7018,기겁,1
3999,7019,옷벗다,1
3971,7020,대아,1
3969,7021,기리,1
3968,7022,광복절,1
3932,7023,í,1
3943,7024,_twtpic.twitter.com/sGE9WpLEJm,1
3942,7025,얼씨구,1
3941,7026,매경,1
3940,7027,자랑삼다,1
3938,7028,동반,1
3935,7029,GRACIAS,1
3931,7030,v,1
3967,7031,언뜻,1
3930,7032,https://m.insight.co.kr/news/183959,1
3925,7033,.twitter.com/nZWtDJONBk,1
3924,7034,16일,1
3923,7035,10만원,1
3922,7036,부다,1
3921,7037,하타,1
3944,7038,배움,1
3945,7039,15일,1
3946,7040,.twitter.com/LQvHXW6uQ2,1
3947,7041,불콘,1
3948,7042,들어맞다,1
3949,7043,우연이,1
3950,7044,만물,1
3951,7045,돕다,1
3955,7046,LY,1
3956,7047,with,1
3959,7048,나열,1
3960,7049,못햇,1
3961,7050,포옹,1
3963,7051,#찐로듀스,1
3964,7052,ㅎㅁㅎ,1
3965,7053,pic.twitter.com/Ic3VWe9K41,1
3966,7054,7시,1
4021,7055,11일,1
4023,7056,슬슬,1
3919,7057,채우다,1
4085,7058,울새,1
4092,7059,달도,1
4091,7060,뮤비공개,1
4090,7061,좌석,1
4089,7062,춈,1
4087,7063,팡팡,1
4086,7064,궁디,1
4084,7065,정해지다,1
4094,7066,뷰찍은,1
4083,7067,_twtpic.twitter.com/MAtwxAF60S,1
4082,7068,#TheMusicVideo,1
4081,7069,#IDOL,1
4080,7070,손연단,1
4079,7071,비키다,1
4078,7072,캡숑,1
4093,7073,2억,1
4095,7074,pic.twitter.com/faojOYISDu,1
4025,7075,곸쿸,1
4110,7076,1월,1
4116,7077,문체부,1
4115,7078,20분,1
4114,7079,370만,1
4113,7080,합산,1
4112,7081,신곡,1
4111,7082,포춘쿠키,1
4108,7083,pic.twitter.com/Zm7Sfwz5sf,1
4096,7084,라곤,1
